visit_day,visits
2200-09-12,1
2200-09-13,10
2200-09-14,3
2200-09-15,2
2200-09-16,4
2200-09-17,5
2200-09-18,4
2200-09-19,6
2200-09-20,6
2200-09-21,4
2200-09-22,6
2200-09-23,4
2200-09-24,10
2200-09-25,1
2200-09-26,6
2200-09-27,3
2200-09-28,5
2200-09-29,11
2200-09-30,5
2200-10-01,1
2200-10-02,2
2200-10-03,6
2200-10-05,8
2200-10-06,7
2200-10-07,2
2200-10-08,5
2200-10-09,3
2200-10-10,7
2200-10-11,3
2200-10-12,11
2200-10-13,9
2200-10-14,2
2200-10-15,4
2200-10-16,4
2200-10-17,4
2200-10-18,4
2200-10-19,7
2200-10-20,6
2200-10-21,4
2200-10-22,5
2200-10-23,5
2200-10-24,2
2200-10-25,7
2200-10-26,6
2200-10-27,2
2200-10-28,4
2200-10-29,3
2200-10-30,8
2200-10-31,5
2200-11-01,4
2200-11-02,8
2200-11-03,4
2200-11-04,3
2200-11-05,5
2200-11-06,5
2200-11-07,5
2200-11-08,4
2200-11-09,4
2200-11-10,1
2200-11-11,8
2200-11-12,3
2200-11-13,3
2200-11-14,7
2200-11-15,3
2200-11-16,7
2200-11-17,3
2200-11-18,5
2200-11-19,4
2200-11-20,6
2200-11-21,5
2200-11-22,9
2200-11-23,4
2200-11-24,7
2200-11-25,7
2200-11-26,5
2200-11-27,4
2200-11-28,6
2200-11-29,7
2200-11-30,3
2200-12-01,1
2200-12-02,5
2200-12-03,1
2200-12-04,3
2200-12-05,2
2200-12-06,3
2200-12-07,5
2200-12-08,3
2200-12-09,6
2200-12-10,4
2200-12-11,9
2200-12-12,5
2200-12-13,3
2200-12-14,7
2200-12-15,3
2200-12-16,3
2200-12-17,4
2200-12-18,3
2200-12-19,4
2200-12-20,6
2200-12-21,4
2200-12-22,8
2200-12-23,1
2200-12-24,6
2200-12-25,9
2200-12-26,1
2200-12-27,2
2200-12-28,9
2200-12-29,10
2200-12-30,9
2200-12-31,5
2201-01-01,6
2201-01-03,6
2201-01-04,5
2201-01-05,3
2201-01-06,3
2201-01-07,4
2201-01-08,4
2201-01-09,4
2201-01-10,3
2201-01-11,3
2201-01-12,4
2201-01-13,4
2201-01-14,1
2201-01-15,7
2201-01-16,8
2201-01-17,6
2201-01-18,6
2201-01-19,4
2201-01-20,6
2201-01-21,3
2201-01-22,5
2201-01-23,3
2201-01-24,4
2201-01-25,6
2201-01-26,5
2201-01-27,7
2201-01-28,5
2201-01-29,3
2201-01-30,4
2201-01-31,8
2201-02-01,1
2201-02-02,5
2201-02-03,5
2201-02-04,3
2201-02-05,5
2201-02-06,4
2201-02-07,3
2201-02-08,2
2201-02-09,5
2201-02-10,4
2201-02-11,7
2201-02-12,3
2201-02-13,9
2201-02-14,5
2201-02-15,5
2201-02-16,3
2201-02-17,6
2201-02-18,2
2201-02-19,11
2201-02-20,2
2201-02-21,5
2201-02-22,5
2201-02-23,6
2201-02-24,3
2201-02-25,3
2201-02-26,7
2201-02-27,5
2201-02-28,3
2201-03-01,3
2201-03-02,7
2201-03-03,4
2201-03-04,4
2201-03-05,4
2201-03-06,2
2201-03-08,4
2201-03-09,5
2201-03-10,3
2201-03-11,5
2201-03-12,2
2201-03-13,5
2201-03-14,4
2201-03-15,3
2201-03-16,3
2201-03-17,6
2201-03-18,6
2201-03-19,3
2201-03-20,7
2201-03-21,3
2201-03-22,8
2201-03-23,7
2201-03-24,4
2201-03-25,2
2201-03-26,3
2201-03-27,5
2201-03-28,5
2201-03-29,2
2201-03-30,6
2201-03-31,8
2201-04-01,2
2201-04-02,4
2201-04-03,8
2201-04-04,5
2201-04-05,3
2201-04-06,2
2201-04-07,8
2201-04-08,6
2201-04-09,4
2201-04-10,7
2201-04-11,3
2201-04-12,2
2201-04-13,5
2201-04-15,2
2201-04-16,4
2201-04-17,2
2201-04-18,3
2201-04-19,8
2201-04-20,6
2201-04-21,1
2201-04-22,5
2201-04-23,6
2201-04-24,3
2201-04-25,1
2201-04-26,4
2201-04-27,4
2201-04-28,4
2201-04-29,2
2201-04-30,3
2201-05-01,2
2201-05-02,8
2201-05-03,3
2201-05-04,3
2201-05-05,2
2201-05-06,1
2201-05-07,5
2201-05-08,6
2201-05-09,4
2201-05-10,1
2201-05-11,6
2201-05-12,2
2201-05-13,2
2201-05-14,3
2201-05-15,6
2201-05-16,2
2201-05-17,9
2201-05-18,5
2201-05-19,5
2201-05-20,3
2201-05-21,7
2201-05-22,2
2201-05-23,4
2201-05-24,4
2201-05-25,1
2201-05-26,1
2201-05-27,4
2201-05-28,4
2201-05-29,4
2201-05-30,3
2201-05-31,5
2201-06-01,3
2201-06-02,3
2201-06-03,2
2201-06-04,7
2201-06-05,4
2201-06-06,5
2201-06-07,6
2201-06-08,8
2201-06-09,4
2201-06-10,4
2201-06-11,3
2201-06-12,3
2201-06-13,6
2201-06-14,6
2201-06-15,1
2201-06-16,9
2201-06-17,3
2201-06-18,9
2201-06-20,5
2201-06-21,3
2201-06-22,2
2201-06-23,7
2201-06-24,5
2201-06-26,3
2201-06-27,4
2201-06-28,6
2201-06-29,3
2201-07-01,3
2201-07-02,2
2201-07-03,2
2201-07-04,3
2201-07-05,8
2201-07-06,4
2201-07-07,5
2201-07-08,6
2201-07-09,3
2201-07-10,3
2201-07-11,3
2201-07-12,6
2201-07-13,5
2201-07-14,4
2201-07-15,6
2201-07-16,5
2201-07-17,6
2201-07-18,2
2201-07-19,2
2201-07-20,3
2201-07-21,3
2201-07-22,3
2201-07-23,5
2201-07-24,5
2201-07-25,4
2201-07-26,3
2201-07-27,1
2201-07-28,3
2201-07-29,1
2201-07-30,6
2201-07-31,1
2201-08-01,3
2201-08-02,5
2201-08-03,5
2201-08-04,5
2201-08-05,5
2201-08-06,4
2201-08-07,2
2201-08-08,6
2201-08-09,6
2201-08-10,6
2201-08-11,2
2201-08-12,6
2201-08-13,3
2201-08-14,1
2201-08-15,3
2201-08-16,9
2201-08-17,1
2201-08-18,5
2201-08-19,4
2201-08-20,5
2201-08-21,5
2201-08-22,3
2201-08-23,6
2201-08-24,3
2201-08-25,4
2201-08-26,5
2201-08-27,2
2201-08-28,5
2201-08-29,3
2201-08-30,2
2201-08-31,4
2201-09-01,1
2201-09-02,1
2201-09-03,3
2201-09-04,5
2201-09-05,4
2201-09-06,7
2201-09-07,1
2201-09-08,5
2201-09-09,5
2201-09-10,6
2201-09-11,5
2201-09-12,2
2201-09-13,5
2201-09-14,2
2201-09-15,2
2201-09-16,3
2201-09-17,4
2201-09-18,8
2201-09-19,1
2201-09-20,2
2201-09-21,2
2201-09-22,3
2201-09-23,2
2201-09-24,6
2201-09-25,6
2201-09-26,5
2201-09-27,7
2201-09-28,4
2201-09-29,5
2201-09-30,3
2201-10-01,7
2201-10-02,4
2201-10-03,4
2201-10-04,3
2201-10-05,5
2201-10-06,4
2201-10-07,1
2201-10-08,4
2201-10-09,1
2201-10-10,8
2201-10-11,5
2201-10-12,5
2201-10-13,5
2201-10-14,2
2201-10-15,3
2201-10-16,4
2201-10-17,1
2201-10-18,9
2201-10-19,1
2201-10-20,4
2201-10-21,1
2201-10-22,3
2201-10-23,4
2201-10-24,2
2201-10-26,4
2201-10-27,1
2201-10-28,2
2201-10-29,5
2201-10-30,5
2201-10-31,3
2201-11-01,7
2201-11-02,5
2201-11-03,2
2201-11-04,3
2201-11-05,2
2201-11-06,6
2201-11-07,6
2201-11-08,3
2201-11-09,2
2201-11-10,4
2201-11-11,6
2201-11-12,6
2201-11-13,7
2201-11-14,4
2201-11-15,4
2201-11-16,5
2201-11-17,6
2201-11-18,4
2201-11-19,3
2201-11-20,1
2201-11-21,2
2201-11-22,8
2201-11-23,3
2201-11-24,3
2201-11-25,7
2201-11-26,5
2201-11-27,2
2201-11-28,7
2201-11-29,1
2201-11-30,3
2201-12-01,4
2201-12-02,4
2201-12-03,3
2201-12-04,6
2201-12-05,7
2201-12-06,4
2201-12-07,3
2201-12-08,5
2201-12-09,4
2201-12-10,5
2201-12-11,5
2201-12-12,4
2201-12-13,2
2201-12-14,3
2201-12-15,2
2201-12-16,5
2201-12-17,4
2201-12-18,1
2201-12-19,2
2201-12-20,4
2201-12-21,1
2201-12-22,3
2201-12-23,5
2201-12-24,3
2201-12-25,2
2201-12-26,5
2201-12-27,3
2201-12-28,5
2201-12-29,1
2201-12-30,2
2201-12-31,3
2202-01-01,3
2202-01-02,3
2202-01-03,4
2202-01-04,5
2202-01-05,2
2202-01-06,3
2202-01-07,3
2202-01-08,2
2202-01-09,3
2202-01-10,3
2202-01-11,2
2202-01-12,3
2202-01-14,1
2202-01-15,1
2202-01-16,6
2202-01-17,6
2202-01-18,1
2202-01-19,4
2202-01-20,1
2202-01-22,4
2202-01-23,4
2202-01-24,1
2202-01-25,8
2202-01-26,3
2202-01-27,3
2202-01-28,7
2202-01-29,3
2202-01-30,6
2202-01-31,3
2202-02-01,4
2202-02-02,2
2202-02-03,4
2202-02-04,2
2202-02-05,5
2202-02-06,3
2202-02-07,5
2202-02-08,4
2202-02-09,1
2202-02-10,4
2202-02-11,2
2202-02-12,8
2202-02-13,7
2202-02-15,5
2202-02-16,6
2202-02-17,2
2202-02-18,3
2202-02-19,5
2202-02-20,4
2202-02-21,3
2202-02-22,8
2202-02-23,2
2202-02-24,3
2202-02-25,4
2202-02-26,3
2202-02-27,5
2202-02-28,3
2202-03-01,4
2202-03-02,3
2202-03-03,4
2202-03-04,9
2202-03-05,2
2202-03-06,3
2202-03-07,4
2202-03-08,3
2202-03-09,6
2202-03-10,2
2202-03-11,4
2202-03-12,8
2202-03-13,3
2202-03-14,5
2202-03-15,4
2202-03-16,5
2202-03-17,5
2202-03-18,5
2202-03-19,3
2202-03-20,3
2202-03-21,3
2202-03-22,3
2202-03-23,2
2202-03-24,3
2202-03-25,5
2202-03-26,2
2202-03-27,1
2202-03-28,1
2202-03-29,4
2202-03-30,4
2202-03-31,5
2202-04-01,4
2202-04-02,3
2202-04-03,5
2202-04-04,9
2202-04-05,9
2202-04-06,5
2202-04-07,4
2202-04-08,5
2202-04-09,5
2202-04-10,5
2202-04-11,8
2202-04-12,3
2202-04-13,3
2202-04-14,5
2202-04-15,5
2202-04-16,7
2202-04-17,4
2202-04-18,2
2202-04-19,5
2202-04-20,4
2202-04-21,8
2202-04-22,1
2202-04-23,2
2202-04-24,3
2202-04-25,5
2202-04-26,4
2202-04-27,3
2202-04-28,8
2202-04-29,3
2202-04-30,2
2202-05-01,3
2202-05-02,2
2202-05-03,1
2202-05-04,5
2202-05-05,4
2202-05-06,4
2202-05-07,7
2202-05-08,6
2202-05-09,5
2202-05-10,4
2202-05-11,5
2202-05-12,6
2202-05-13,5
2202-05-14,3
2202-05-15,1
2202-05-16,2
2202-05-17,2
2202-05-18,2
2202-05-19,7
2202-05-20,2
2202-05-21,6
2202-05-22,3
2202-05-23,2
2202-05-24,5
2202-05-25,6
2202-05-26,1
2202-05-27,5
2202-05-28,1
2202-05-29,7
2202-05-30,4
2202-05-31,7
2202-06-01,3
2202-06-02,8
2202-06-03,6
2202-06-04,3
2202-06-05,2
2202-06-06,7
2202-06-07,3
2202-06-08,4
2202-06-09,1
2202-06-10,8
2202-06-11,7
2202-06-12,4
2202-06-13,7
2202-06-14,5
2202-06-15,2
2202-06-16,5
2202-06-17,3
2202-06-18,3
2202-06-19,4
2202-06-20,4
2202-06-21,5
2202-06-22,5
2202-06-23,1
2202-06-24,3
2202-06-25,4
2202-06-26,4
2202-06-27,2
2202-06-28,5
2202-06-29,5
2202-06-30,4
2202-07-01,5
2202-07-02,4
2202-07-03,3
2202-07-04,5
2202-07-05,4
2202-07-06,4
2202-07-07,7
2202-07-08,4
2202-07-09,6
2202-07-10,8
2202-07-11,3
2202-07-12,4
2202-07-13,5
2202-07-14,9
2202-07-15,7
2202-07-16,2
2202-07-17,4
2202-07-18,3
2202-07-19,10
2202-07-20,6
2202-07-21,4
2202-07-22,5
2202-07-23,4
2202-07-24,3
2202-07-25,3
2202-07-26,6
2202-07-27,5
2202-07-28,2
2202-07-29,4
2202-07-30,4
2202-08-01,6
2202-08-02,4
2202-08-03,1
2202-08-04,2
2202-08-05,3
2202-08-06,2
2202-08-07,2
2202-08-08,3
2202-08-09,3
2202-08-10,1
2202-08-11,5
2202-08-12,5
2202-08-13,2
2202-08-14,3
2202-08-15,4
2202-08-16,2
2202-08-18,5
2202-08-19,3
2202-08-20,4
2202-08-21,8
2202-08-22,5
2202-08-23,3
2202-08-24,5
2202-08-25,3
2202-08-26,4
2202-08-27,1
2202-08-28,2
2202-08-29,5
2202-08-30,3
2202-08-31,4
2202-09-01,3
2202-09-02,1
2202-09-03,4
2202-09-04,3
2202-09-05,5
2202-09-06,4
2202-09-07,4
2202-09-08,9
2202-09-10,4
2202-09-11,1
2202-09-12,4
2202-09-13,5
2202-09-14,5
2202-09-15,4
2202-09-16,2
2202-09-17,2
2202-09-18,8
2202-09-19,5
2202-09-20,7
2202-09-21,3
2202-09-22,4
2202-09-23,3
2202-09-24,2
2202-09-25,3
2202-09-26,6
2202-09-27,6
2202-09-28,2
2202-09-29,2
2202-09-30,4
2202-10-01,1
2202-10-02,3
2202-10-03,2
2202-10-04,4
2202-10-05,8
2202-10-06,4
2202-10-07,3
2202-10-08,2
2202-10-09,1
2202-10-10,4
2202-10-11,5
2202-10-12,1
2202-10-13,3
2202-10-14,3
2202-10-15,4
2202-10-16,4
2202-10-17,2
2202-10-18,4
2202-10-19,3
2202-10-20,4
2202-10-21,4
2202-10-22,5
2202-10-23,4
2202-10-24,4
2202-10-25,3
2202-10-26,5
2202-10-27,9
2202-10-28,4
2202-10-29,4
2202-10-30,5
2202-10-31,2
2202-11-01,2
2202-11-02,3
2202-11-03,3
2202-11-04,5
2202-11-05,4
2202-11-07,2
2202-11-08,3
2202-11-09,2
2202-11-10,4
2202-11-11,8
2202-11-12,5
2202-11-13,5
2202-11-14,8
2202-11-15,1
2202-11-16,5
2202-11-17,6
2202-11-18,10
2202-11-19,1
2202-11-20,4
2202-11-21,4
2202-11-22,6
2202-11-23,2
2202-11-24,3
2202-11-25,3
2202-11-26,4
2202-11-27,2
2202-11-28,5
2202-11-29,8
2202-11-30,3
2202-12-01,3
2202-12-02,4
2202-12-03,1
2202-12-04,5
2202-12-05,4
2202-12-06,4
2202-12-07,7
2202-12-08,4
2202-12-09,9
2202-12-10,3
2202-12-11,2
2202-12-12,3
2202-12-13,6
2202-12-14,6
2202-12-15,4
2202-12-16,7
2202-12-17,6
2202-12-18,1
2202-12-19,4
2202-12-20,2
2202-12-21,4
2202-12-22,6
2202-12-23,1
2202-12-24,3
2202-12-25,7
2202-12-26,5
2202-12-27,3
2202-12-28,3
2202-12-29,1
2202-12-30,5
2202-12-31,4
2203-01-01,5
2203-01-02,2
2203-01-03,8
2203-01-04,1
2203-01-05,7
2203-01-06,6
2203-01-07,3
2203-01-08,4
2203-01-09,2
2203-01-10,2
2203-01-11,4
2203-01-12,2
2203-01-13,3
2203-01-14,4
2203-01-15,5
2203-01-16,4
2203-01-17,4
2203-01-18,4
2203-01-20,5
2203-01-21,2
2203-01-22,2
2203-01-23,5
2203-01-24,4
2203-01-25,3
2203-01-26,4
2203-01-27,5
2203-01-28,5
2203-01-29,3
2203-01-30,2
2203-01-31,9
2203-02-01,1
2203-02-02,2
2203-02-03,4
2203-02-04,3
2203-02-05,6
2203-02-06,3
2203-02-07,5
2203-02-08,2
2203-02-09,4
2203-02-10,2
2203-02-11,2
2203-02-12,2
2203-02-13,5
2203-02-14,1
2203-02-15,5
2203-02-16,4
2203-02-17,7
2203-02-18,3
2203-02-19,2
2203-02-20,6
2203-02-21,2
2203-02-22,3
2203-02-23,3
2203-02-24,5
2203-02-25,2
2203-02-26,2
2203-02-27,2
2203-02-28,5
2203-03-01,6
2203-03-02,4
2203-03-03,9
2203-03-04,4
2203-03-05,9
2203-03-06,3
2203-03-07,5
2203-03-08,6
2203-03-09,3
2203-03-10,2
2203-03-11,2
2203-03-12,2
2203-03-13,2
2203-03-14,4
2203-03-16,5
2203-03-17,1
2203-03-18,3
2203-03-19,3
2203-03-20,2
2203-03-21,5
2203-03-22,1
2203-03-23,3
2203-03-24,3
2203-03-25,2
2203-03-27,3
2203-03-28,2
2203-03-29,6
2203-03-30,1
2203-03-31,3
2203-04-01,7
2203-04-02,5
2203-04-03,1
2203-04-04,3
2203-04-05,2
2203-04-06,4
2203-04-07,2
2203-04-08,3
2203-04-09,3
2203-04-10,4
2203-04-11,6
2203-04-12,7
2203-04-13,5
2203-04-15,4
2203-04-17,1
2203-04-18,6
2203-04-20,3
2203-04-22,3
2203-04-23,5
2203-04-24,3
2203-04-25,2
2203-04-26,5
2203-04-27,3
2203-04-28,4
2203-04-29,5
2203-04-30,2
2203-05-01,4
2203-05-02,4
2203-05-03,5
2203-05-04,8
2203-05-05,4
2203-05-06,4
2203-05-07,6
2203-05-08,3
2203-05-09,6
2203-05-10,3
2203-05-11,2
2203-05-12,4
2203-05-13,4
2203-05-14,2
2203-05-15,1
2203-05-16,2
2203-05-17,1
2203-05-18,3
2203-05-19,3
2203-05-20,3
2203-05-21,3
2203-05-22,5
2203-05-23,7
2203-05-24,5
2203-05-25,4
2203-05-26,5
2203-05-27,2
2203-05-28,4
2203-05-29,3
2203-05-30,3
2203-05-31,3
2203-06-01,4
2203-06-02,4
2203-06-03,5
2203-06-04,6
2203-06-05,2
2203-06-06,4
2203-06-07,4
2203-06-08,5
2203-06-09,1
2203-06-10,5
2203-06-11,5
2203-06-12,2
2203-06-13,2
2203-06-14,3
2203-06-15,6
2203-06-16,5
2203-06-17,4
2203-06-18,6
2203-06-19,4
2203-06-20,5
2203-06-21,4
2203-06-22,2
2203-06-24,1
2203-06-25,3
2203-06-26,2
2203-06-27,3
2203-06-28,4
2203-06-29,2
2203-06-30,8
2203-07-01,4
2203-07-02,5
2203-07-03,6
2203-07-04,2
2203-07-05,4
2203-07-06,3
2203-07-07,3
2203-07-08,3
2203-07-09,5
2203-07-10,3
2203-07-11,2
2203-07-12,6
2203-07-13,4
2203-07-14,5
2203-07-15,3
2203-07-16,6
2203-07-17,4
2203-07-18,6
2203-07-19,4
2203-07-20,7
2203-07-21,5
2203-07-22,5
2203-07-23,4
2203-07-24,2
2203-07-25,4
2203-07-26,7
2203-07-27,5
2203-07-28,3
2203-07-29,4
2203-07-30,3
2203-07-31,1
2203-08-01,1
2203-08-02,3
2203-08-03,1
2203-08-04,3
2203-08-05,3
2203-08-06,4
2203-08-07,7
2203-08-08,6
2203-08-09,2
2203-08-10,2
2203-08-11,3
2203-08-12,3
2203-08-13,6
2203-08-14,4
2203-08-15,3
2203-08-16,2
2203-08-17,8
2203-08-18,4
2203-08-19,2
2203-08-20,2
2203-08-21,5
2203-08-22,3
2203-08-23,6
2203-08-24,5
2203-08-25,4
2203-08-26,5
2203-08-27,5
2203-08-28,1
2203-08-29,7
2203-08-30,2
2203-08-31,7
2203-09-01,3
2203-09-02,3
2203-09-03,1
2203-09-04,3
2203-09-05,1
2203-09-06,4
2203-09-07,3
2203-09-08,4
2203-09-09,2
2203-09-10,3
2203-09-11,5
2203-09-12,3
2203-09-13,6
2203-09-14,5
2203-09-15,2
2203-09-16,6
2203-09-17,8
2203-09-18,1
2203-09-19,4
2203-09-20,2
2203-09-21,4
2203-09-22,5
2203-09-23,8
2203-09-24,4
2203-09-26,3
2203-09-27,3
2203-09-28,1
2203-09-29,4
2203-09-30,2
2203-10-01,1
2203-10-02,2
2203-10-03,3
2203-10-04,1
2203-10-05,5
2203-10-06,4
2203-10-07,4
2203-10-08,4
2203-10-09,2
2203-10-10,2
2203-10-11,3
2203-10-12,6
2203-10-13,5
2203-10-14,3
2203-10-15,6
2203-10-16,4
2203-10-17,1
2203-10-19,3
2203-10-20,4
2203-10-21,6
2203-10-22,4
2203-10-23,10
2203-10-24,1
2203-10-25,5
2203-10-26,4
2203-10-27,2
2203-10-28,6
2203-10-29,2
2203-10-30,1
2203-10-31,2
2203-11-01,1
2203-11-02,1
2203-11-03,1
2203-11-04,3
2203-11-05,2
2203-11-06,4
2203-11-07,2
2203-11-08,4
2203-11-09,5
2203-11-10,3
2203-11-11,3
2203-11-12,5
2203-11-14,5
2203-11-15,3
2203-11-16,3
2203-11-17,1
2203-11-18,1
2203-11-19,3
2203-11-20,1
2203-11-21,4
2203-11-22,1
2203-11-23,3
2203-11-24,3
2203-11-25,3
2203-11-26,6
2203-11-27,5
2203-11-28,4
2203-11-29,3
2203-11-30,1
2203-12-01,6
2203-12-02,3
2203-12-03,1
2203-12-04,4
2203-12-05,5
2203-12-06,1
2203-12-07,1
2203-12-08,7
2203-12-09,2
2203-12-10,4
2203-12-11,3
2203-12-12,3
2203-12-13,2
2203-12-14,2
2203-12-15,2
2203-12-16,3
2203-12-18,1
2203-12-19,4
2203-12-20,3
2203-12-21,6
2203-12-23,3
2203-12-24,5
2203-12-25,2
2203-12-26,6
2203-12-27,5
2203-12-28,1
2203-12-29,3
2203-12-30,4
2203-12-31,4
2204-01-01,1
2204-01-02,1
2204-01-03,4
2204-01-04,6
2204-01-05,4
2204-01-06,7
2204-01-07,5
2204-01-08,1
2204-01-09,1
2204-01-10,2
2204-01-11,2
2204-01-12,3
2204-01-13,4
2204-01-14,3
2204-01-16,3
2204-01-17,2
2204-01-18,4
2204-01-19,1
2204-01-20,3
2204-01-21,4
2204-01-22,3
2204-01-23,3
2204-01-24,2
2204-01-25,1
2204-01-26,4
2204-01-28,1
2204-01-29,5
2204-01-30,8
2204-01-31,2
2204-02-01,2
2204-02-02,3
2204-02-03,6
2204-02-04,7
2204-02-05,1
2204-02-06,2
2204-02-07,2
2204-02-08,4
2204-02-09,2
2204-02-10,5
2204-02-11,5
2204-02-12,5
2204-02-13,5
2204-02-14,2
2204-02-15,3
2204-02-16,7
2204-02-17,4
2204-02-18,4
2204-02-19,2
2204-02-20,4
2204-02-21,3
2204-02-22,3
2204-02-23,5
2204-02-24,5
2204-02-25,1
2204-02-26,2
2204-02-27,2
2204-02-28,3
2204-02-29,4
2204-03-01,2
2204-03-02,4
2204-03-03,8
2204-03-04,1
2204-03-05,4
2204-03-06,1
2204-03-07,1
2204-03-08,4
2204-03-09,1
2204-03-10,2
2204-03-11,1
2204-03-12,2
2204-03-13,3
2204-03-14,2
2204-03-15,1
2204-03-16,1
2204-03-17,3
2204-03-18,7
2204-03-20,3
2204-03-21,2
2204-03-22,2
2204-03-23,2
2204-03-24,4
2204-03-25,3
2204-03-26,1
2204-03-27,2
2204-03-28,8
2204-03-29,6
2204-03-30,1
2204-03-31,3
2204-04-01,4
2204-04-02,1
2204-04-03,4
2204-04-04,4
2204-04-06,6
2204-04-07,2
2204-04-08,1
2204-04-09,2
2204-04-10,3
2204-04-11,1
2204-04-12,2
2204-04-13,1
2204-04-14,3
2204-04-15,2
2204-04-16,3
2204-04-17,3
2204-04-18,5
2204-04-19,3
2204-04-20,6
2204-04-21,2
2204-04-22,2
2204-04-24,2
2204-04-25,3
2204-04-26,4
2204-04-27,3
2204-04-28,5
2204-04-29,3
2204-04-30,1
2204-05-01,3
2204-05-02,3
2204-05-03,3
2204-05-04,5
2204-05-05,4
2204-05-06,2
2204-05-07,3
2204-05-08,5
2204-05-09,5
2204-05-10,1
2204-05-12,5
2204-05-13,2
2204-05-14,1
2204-05-15,2
2204-05-16,3
2204-05-17,2
2204-05-19,3
2204-05-20,6
2204-05-21,1
2204-05-22,3
2204-05-23,4
2204-05-24,7
2204-05-25,4
2204-05-26,2
2204-05-27,6
2204-05-28,2
2204-05-29,2
2204-05-30,3
2204-05-31,1
2204-06-01,2
2204-06-02,3
2204-06-03,6
2204-06-04,1
2204-06-05,5
2204-06-06,1
2204-06-07,3
2204-06-08,5
2204-06-09,4
2204-06-10,8
2204-06-11,6
2204-06-12,2
2204-06-13,2
2204-06-14,2
2204-06-15,2
2204-06-16,2
2204-06-17,1
2204-06-19,3
2204-06-20,3
2204-06-21,4
2204-06-22,1
2204-06-23,3
2204-06-24,3
2204-06-25,3
2204-06-26,2
2204-06-27,4
2204-06-28,3
2204-06-29,4
2204-06-30,4
2204-07-01,1
2204-07-02,1
2204-07-03,5
2204-07-04,4
2204-07-05,3
2204-07-06,2
2204-07-07,1
2204-07-08,4
2204-07-09,4
2204-07-10,1
2204-07-11,5
2204-07-12,4
2204-07-13,1
2204-07-14,4
2204-07-15,2
2204-07-16,5
2204-07-17,2
2204-07-18,3
2204-07-19,1
2204-07-20,3
2204-07-21,3
2204-07-22,3
2204-07-23,2
2204-07-24,7
2204-07-25,1
2204-07-26,5
2204-07-27,3
2204-07-28,3
2204-07-29,3
2204-07-30,2
2204-07-31,3
2204-08-01,2
2204-08-02,4
2204-08-03,6
2204-08-04,2
2204-08-05,3
2204-08-06,5
2204-08-07,6
2204-08-08,2
2204-08-09,4
2204-08-10,3
2204-08-11,3
2204-08-12,4
2204-08-13,4
2204-08-14,1
2204-08-15,1
2204-08-16,3
2204-08-17,3
2204-08-18,2
2204-08-19,2
2204-08-20,2
2204-08-21,2
2204-08-22,4
2204-08-23,4
2204-08-24,2
2204-08-25,2
2204-08-26,3
2204-08-27,3
2204-08-28,4
2204-08-29,5
2204-08-30,4
2204-08-31,2
2204-09-02,4
2204-09-04,1
2204-09-05,4
2204-09-06,3
2204-09-07,2
2204-09-08,1
2204-09-09,1
2204-09-11,3
2204-09-12,4
2204-09-13,4
2204-09-14,3
2204-09-15,2
2204-09-16,5
2204-09-17,3
2204-09-18,8
2204-09-19,4
2204-09-20,4
2204-09-21,6
2204-09-22,1
2204-09-23,4
2204-09-24,2
2204-09-25,1
2204-09-27,1
2204-09-28,2
2204-09-29,3
2204-09-30,4
2204-10-01,4
2204-10-02,3
2204-10-03,5
2204-10-04,3
2204-10-05,2
2204-10-06,4
2204-10-07,5
2204-10-08,2
2204-10-10,3
2204-10-11,2
2204-10-12,1
2204-10-13,2
2204-10-14,7
2204-10-15,3
2204-10-16,4
2204-10-17,5
2204-10-18,2
2204-10-19,1
2204-10-20,8
2204-10-21,3
2204-10-22,1
2204-10-23,4
2204-10-24,4
2204-10-25,1
2204-10-26,2
2204-10-27,3
2204-10-28,3
2204-10-30,5
2204-10-31,1
2204-11-01,5
2204-11-02,3
2204-11-04,4
2204-11-05,3
2204-11-06,1
2204-11-07,3
2204-11-08,2
2204-11-09,4
2204-11-10,2
2204-11-11,5
2204-11-12,3
2204-11-13,4
2204-11-14,2
2204-11-15,3
2204-11-16,5
2204-11-17,1
2204-11-18,1
2204-11-19,2
2204-11-20,4
2204-11-22,3
2204-11-23,2
2204-11-24,3
2204-11-25,1
2204-11-26,5
2204-11-27,2
2204-11-28,2
2204-11-29,3
2204-11-30,1
2204-12-02,3
2204-12-03,6
2204-12-04,3
2204-12-05,2
2204-12-06,5
2204-12-07,5
2204-12-08,4
2204-12-10,3
2204-12-11,2
2204-12-12,1
2204-12-13,1
2204-12-14,2
2204-12-15,2
2204-12-16,1
2204-12-17,4
2204-12-18,1
2204-12-19,1
2204-12-21,2
2204-12-22,2
2204-12-23,1
2204-12-24,7
2204-12-26,1
2204-12-27,2
2204-12-28,3
2204-12-29,1
2204-12-30,5
2204-12-31,4
2205-01-01,3
2205-01-02,3
2205-01-03,1
2205-01-04,3
2205-01-05,4
2205-01-06,3
2205-01-07,1
2205-01-08,3
2205-01-09,3
2205-01-10,1
2205-01-11,8
2205-01-12,5
2205-01-13,2
2205-01-14,2
2205-01-15,4
2205-01-16,4
2205-01-17,2
2205-01-18,4
2205-01-20,5
2205-01-21,1
2205-01-22,1
2205-01-23,4
2205-01-24,6
2205-01-25,2
2205-01-26,3
2205-01-27,5
2205-01-29,1
2205-01-30,4
2205-01-31,2
2205-02-01,3
